Order_ID,Order_Date,Customer_ID,Product,Category,Price,Quantity,Country,Payment_Method,Discount_Percent
ORD003120,2024-11-02,CUST01002,Mouse,Peripherals,92.41,2,Canada,Credit Card,15
ORD004259,2024-10-24,CUST01007,Mouse,Peripherals,91.24,1,Poland,Unknown,0
ORD005009,2024-07-23,CUST01010,Desk Lamp,Accessories,92.29,1,USA,Credit Card,15
ORD005776,2024-11-27,CUST01001,Monitor,Displays,455.51,2,USA,Bank Transfer,0
ORD002820,2024-01-11,CUST01001,Monitor,Displays,487.19,4,Canada,Debit Card,5
ORD003823,2024-10-27,CUST01004,Keyboard,Peripherals,79.0,2,Canada,Debit Card,10
ORD006682,2024-03-20,CUST01010,Phone Stand,Accessories,36.63,4,France,PayPal,0
ORD006435,2024-08-05,CUST01002,Mouse,Peripherals,67.57,2,France,Credit Card,0
ORD003803,2024-03-23,CUST01003,Phone Stand,Accessories,52.69,3,Canada,Debit Card,10
ORD003537,2024-01-31,CUST01007,Headphones,Audio,174.21,1,Germany,Credit Card,10
ORD003826,2024-04-20,CUST01004,Phone Stand,Accessories,23.12,4,UK,Bank Transfer,0
ORD006048,2024-06-27,CUST01001,Desk Lamp,Accessories,124.56,4,Netherlands,Unknown,0
ORD001947,2024-08-22,CUST01015,Laptop,Computers,1111.12,3,Netherlands,Credit Card,0
ORD004928,2024-07-26,CUST01021,Monitor,Displays,443.35,1,USA,PayPal,5
ORD003489,2024-03-12,CUST01009,USB Hub,Peripherals,6.12,1,Germany,Debit Card,5
ORD001611,2024-06-18,CUST01002,HDMI Cable,Cables,25.24,1,UK,Unknown,0
ORD006235,2024-10-03,CUST01013,Mouse,Peripherals,37.02,3,USA,Bank Transfer,0
ORD002195,2024-09-27,CUST01001,Monitor,Displays,462.15,4,USA,Bank Transfer,0
ORD005264,2024-10-11,CUST01001,Phone Stand,Accessories,21.09,4,Canada,Unknown,0
ORD000558,2024-06-08,CUST01003,Phone Stand,Accessories,26.99,4,USA,Bank Transfer,5
ORD007194,2024-02-11,CUST01003,Phone Stand,Accessories,39.73,3,Canada,Credit Card,0
ORD001208,2024-09-05,CUST01001,Phone Stand,Accessories,-1.72,2,USA,Bank Transfer,15
ORD006822,2024-02-02,CUST01003,USB Hub,Peripherals,31.82,1,Germany,Debit Card,5
ORD006249,2024-11-01,CUST01002,Headphones,Audio,102.63,4,Canada,PayPal,0
ORD001511,2024-01-22,CUST01008,Monitor,Displays,520.3,1,UK,Unknown,15
ORD003830,2024-09-06,CUST01001,Headphones,Audio,146.97,2,UK,PayPal,0
ORD003733,2024-10-03,CUST01010,Webcam,Video,66.03,1,Netherlands,Credit Card,0
ORD005621,2024-10-03,CUST01004,USB Hub,Peripherals,30.93,2,USA,Bank Transfer,5
ORD003212,2024-02-28,CUST01038,Mouse,Peripherals,35.08,2,Germany,Bank Transfer,0
ORD003631,2024-03-27,CUST01010,Mouse,Peripherals,44.07,3,Canada,Credit Card,0
ORD005485,2024-06-22,CUST01019,USB Hub,Peripherals,60.76,3,UK,Debit Card,10
ORD005488,2024-11-20,CUST01042,HDMI Cable,Cables,19.39,1,Poland,Credit Card,0
ORD000267,2024-10-18,CUST01001,Keyboard,Peripherals,119.45,1,Canada,Credit Card,15
ORD001141,2024-09-15,CUST01001,USB Hub,Peripherals,42.39,4,Canada,Debit Card,10
ORD003163,2024-02-28,CUST01002,HDMI Cable,Cables,2.36,3,France,Unknown,10
ORD005707,2024-03-09,CUST01039,Mouse,Peripherals,84.14,3,Netherlands,Bank Transfer,10
ORD007371,2024-06-06,CUST01002,Phone Stand,Accessories,33.26,3,Netherlands,Debit Card,0
ORD001910,2024-05-30,CUST01283,HDMI Cable,Cables,47.61,2,UK,Bank Transfer,5
ORD006899,2024-11-06,CUST01001,Laptop,Computers,1111.04,2,Germany,Bank Transfer,0
ORD006846,2024-04-29,CUST01779,Mouse,Peripherals,85.78,2,Poland,Unknown,0
ORD000657,2024-03-30,CUST01004,Mouse,Peripherals,35.83,4,France,Unknown,0
ORD005687,2024-06-12,CUST01003,Monitor,Displays,454.86,1,Poland,Unknown,10
ORD005158,2024-02-17,CUST01001,Monitor,Displays,451.49,1,Netherlands,Bank Transfer,0
ORD000999,2024-04-01,CUST01003,Monitor,Displays,522.66,2,Poland,PayPal,5
ORD004895,2024-12-04,CUST01009,Headphones,Audio,99999.0,4,Canada,Bank Transfer,0
ORD002835,2024-07-29,CUST01001,Phone Stand,Accessories,31.85,2,USA,Bank Transfer,10
ORD006821,2024-12-06,CUST01004,Mouse,Peripherals,87.6,2,Canada,PayPal,5
ORD001238,2024-01-12,CUST01001,HDMI Cable,Cables,0.75,3,USA,Bank Transfer,0
ORD006685,2024-07-24,CUST01001,Desk Lamp,Accessories,129.28,2,Germany,Bank Transfer,0
ORD007424,2024-03-17,CUST01001,Headphones,Audio,130.63,2,UK,Unknown,0
ORD006134,2024-11-15,CUST01002,Desk Lamp,Accessories,107.99,3,Poland,Bank Transfer,5
ORD002187,2024-06-17,CUST01005,Webcam,Video,119.06,1,UK,Debit Card,0
ORD001135,2024-04-07,CUST01004,Headphones,Audio,163.46,4,UK,Debit Card,0
ORD001304,2024-10-25,CUST01001,Laptop,Computers,1083.85,4,UK,Bank Transfer,0
ORD001628,2024-02-25,CUST01001,Monitor,Displays,483.12,4,Germany,Credit Card,15
ORD006471,2024-08-04,CUST01017,Laptop,Computers,1075.83,3,Germany,Debit Card,0
ORD001523,2024-09-18,CUST01002,Laptop,Computers,1058.93,3,France,Credit Card,15
ORD000359,2024-03-12,CUST01001,Desk Lamp,Accessories,107.28,4,UK,Credit Card,0
ORD000139,2024-01-19,CUST01001,Keyboard,Peripherals,92.04,4,USA,Unknown,0
ORD000300,2024-04-08,CUST01008,Keyboard,Peripherals,152.06,4,Canada,Unknown,0
ORD001557,2024-08-31,CUST01001,USB Hub,Peripherals,-4.33,2,Germany,Bank Transfer,15
ORD000383,2024-05-15,CUST01011,Headphones,Audio,150.1,3,Poland,Debit Card,0
ORD005556,2024-01-09,CUST01008,Headphones,Audio,147.47,4,Poland,Debit Card,5
ORD004707,2024-08-05,CUST01234,Laptop,Computers,1103.58,3,UK,Credit Card,0
ORD006387,2024-06-30,CUST01001,Desk Lamp,Accessories,103.71,2,Canada,PayPal,10
ORD005834,2024-01-07,CUST01006,HDMI Cable,Cables,19.07,3,Canada,Bank Transfer,0
ORD004711,2024-05-05,CUST01001,Laptop,Computers,1022.27,3,France,PayPal,10
ORD007170,2024-07-02,CUST01003,Mouse,Peripherals,50.27,3,France,Credit Card,5
ORD005538,2024-01-18,CUST01001,Headphones,Audio,160.96,3,Netherlands,Bank Transfer,5
ORD007817,2024-12-10,CUST01010,Laptop,Computers,1081.93,2,Poland,Debit Card,5
ORD002722,2024-06-21,CUST01001,USB Hub,Peripherals,50.58,3,UK,Bank Transfer,5
ORD001933,2024-10-13,CUST01001,Webcam,Video,85.74,2,Canada,Unknown,10
ORD007798,2024-11-07,CUST01001,Laptop,Computers,1074.53,3,UK,Unknown,0
ORD007214,2024-04-20,CUST01009,Laptop,Computers,1017.42,4,Netherlands,Debit Card,0
ORD007257,2024-03-10,CUST01003,Keyboard,Peripherals,152.94,1,Canada,Debit Card,0
ORD004164,2024-07-13,CUST01003,USB Hub,Peripherals,-2.93,4,Germany,Debit Card,15
ORD006392,2024-11-18,CUST01001,Headphones,Audio,166.15,1,France,Unknown,0
ORD003808,2024-10-27,CUST01001,Headphones,Audio,167.16,3,Netherlands,Unknown,10
ORD006857,2024-05-23,CUST01003,USB Hub,Peripherals,9.45,3,UK,PayPal,0
ORD007055,2024-02-17,CUST01002,Mouse,Peripherals,91.09,3,Germany,Bank Transfer,10
ORD004155,2024-08-09,CUST01001,Webcam,Video,39.71,1,Germany,Debit Card,0
ORD004173,2024-09-05,CUST01033,HDMI Cable,Cables,10.32,3,France,PayPal,15
ORD000797,2024-12-07,CUST01141,HDMI Cable,Cables,8.58,1,Germany,PayPal,0
ORD002417,2024-02-12,CUST01001,Webcam,Video,57.26,2,Poland,Unknown,0
ORD000786,2024-11-14,CUST01059,Laptop,Computers,1106.67,1,France,Bank Transfer,5
ORD003159,2024-10-06,CUST01008,HDMI Cable,Cables,52.53,2,Netherlands,PayPal,15
ORD002173,2024-01-13,CUST01001,Desk Lamp,Accessories,83.67,4,UK,Bank Transfer,15
ORD007616,2024-08-25,CUST01022,USB Hub,Peripherals,11.24,1,Poland,Bank Transfer,0
ORD005752,2024-12-07,CUST01102,HDMI Cable,Cables,-100.0,3,UK,PayPal,5
ORD004341,2024-10-13,CUST01001,Laptop,Computers,1104.59,2,Germany,Debit Card,15
ORD000911,2024-11-12,CUST01001,Monitor,Displays,510.32,3,Poland,Debit Card,0
ORD002310,2024-05-30,CUST01001,USB Hub,Peripherals,24.59,3,Netherlands,Unknown,0
ORD007510,2024-01-21,CUST01002,Desk Lamp,Accessories,64.75,3,Poland,Unknown,0
ORD003635,2024-10-04,CUST01032,Monitor,Displays,480.88,1,Germany,Debit Card,0
ORD001258,2024-06-24,CUST01002,Headphones,Audio,121.83,1,UK,Bank Transfer,15
ORD004459,2024-12-12,CUST01001,USB Hub,Peripherals,56.99,3,France,Credit Card,0
ORD001179,2024-04-19,CUST01001,Headphones,Audio,169.75,3,Poland,PayPal,0
ORD003651,2024-07-05,CUST01774,Desk Lamp,Accessories,104.38,4,France,Bank Transfer,5
ORD007104,2024-03-10,CUST01001,Desk Lamp,Accessories,99.92,1,Canada,Bank Transfer,10
ORD001400,2024-11-12,CUST01001,HDMI Cable,Cables,-6.26,2,France,Debit Card,0
ORD001458,2024-05-28,CUST01001,Phone Stand,Accessories,74.68,3,USA,Unknown,10
ORD004954,2024-09-30,CUST01001,Keyboard,Peripherals,83.13,4,Germany,Debit Card,10
ORD001055,2024-06-02,CUST01002,Headphones,Audio,104.31,4,Canada,Debit Card,0
ORD003276,2024-01-28,CUST01013,Webcam,Video,32.18,3,Netherlands,Credit Card,0
ORD006161,2024-01-20,CUST01002,Keyboard,Peripherals,152.85,1,Germany,Debit Card,10
ORD003700,2024-12-17,CUST01007,Laptop,Computers,1097.88,1,Canada,Debit Card,10
ORD003760,2024-02-12,CUST01004,Mouse,Peripherals,13.01,2,Canada,PayPal,5
ORD000930,2024-07-29,CUST01001,Laptop,Computers,1086.05,1,USA,Bank Transfer,0
ORD005688,2024-05-27,CUST01001,Keyboard,Peripherals,115.36,2,Netherlands,PayPal,0
ORD001830,2024-03-22,CUST01001,Phone Stand,Accessories,32.41,1,UK,Bank Transfer,0
ORD007235,2024-04-13,CUST01001,USB Hub,Peripherals,33.56,4,Netherlands,Bank Transfer,0
ORD004222,2024-07-22,CUST01379,USB Hub,Peripherals,-15.04,4,Germany,Credit Card,0
ORD007356,2024-05-16,CUST01001,Webcam,Video,62.1,4,USA,Credit Card,0
ORD006741,2024-04-14,CUST01001,Desk Lamp,Accessories,47.18,2,UK,Credit Card,0
ORD007238,2024-11-10,CUST01001,Keyboard,Peripherals,146.81,1,Canada,Unknown,0
ORD002012,2024-07-23,CUST01014,Laptop,Computers,1084.36,4,Germany,Debit Card,0
ORD006090,2024-11-15,CUST01002,Laptop,Computers,1037.53,1,Germany,Debit Card,5
ORD005465,2024-01-04,CUST01006,Webcam,Video,111.98,2,Netherlands,PayPal,5
ORD007691,2024-12-29,CUST01002,Monitor,Displays,439.45,2,UK,Bank Transfer,5
ORD002607,2024-05-11,CUST01032,USB Hub,Peripherals,8.02,4,France,Debit Card,0
ORD003265,2024-11-01,CUST01001,Keyboard,Peripherals,128.37,1,Canada,Bank Transfer,0
ORD006072,2024-12-18,CUST01005,Keyboard,Peripherals,135.87,3,Canada,Bank Transfer,5
ORD005338,2024-04-04,CUST01032,Webcam,Video,70.94,3,Canada,Debit Card,0
ORD000007,2024-04-21,CUST01003,Laptop,Computers,1030.5,1,Netherlands,Bank Transfer,5
ORD002981,2024-03-06,CUST01002,HDMI Cable,Cables,5.75,3,Netherlands,Unknown,15
ORD003362,2024-08-05,CUST01001,Desk Lamp,Accessories,131.45,2,Netherlands,Bank Transfer,0
ORD001944,2024-09-25,CUST01003,Monitor,Displays,456.35,4,UK,Unknown,0
ORD004906,2024-11-30,CUST01001,Desk Lamp,Accessories,52.74,3,Germany,Debit Card,15
ORD007383,2024-10-22,CUST01001,Headphones,Audio,157.42,3,Germany,Credit Card,0
ORD006786,2024-04-14,CUST01002,Phone Stand,Accessories,53.01,4,Germany,Unknown,15
ORD006168,2024-03-03,CUST01210,Phone Stand,Accessories,51.71,2,Poland,Unknown,0
ORD005150,2024-03-23,CUST01002,Monitor,Displays,479.73,3,Poland,PayPal,5
ORD007379,2024-04-14,CUST01003,Keyboard,Peripherals,114.76,4,Poland,PayPal,10
ORD003135,2024-04-08,CUST01001,Desk Lamp,Accessories,49.43,2,Poland,Credit Card,0
ORD005111,2024-04-26,CUST01007,Phone Stand,Accessories,9.55,3,UK,Bank Transfer,0
ORD002243,2024-09-01,CUST01001,Mouse,Peripherals,61.25,1,France,Bank Transfer,0
ORD001475,2024-04-28,CUST01003,Desk Lamp,Accessories,140.46,3,Canada,Debit Card,10
ORD001890,2024-10-13,CUST01004,Laptop,Computers,1094.08,2,Poland,PayPal,0
ORD003436,2024-08-25,CUST01005,USB Hub,Peripherals,48.18,1,Germany,Unknown,15
ORD005002,2024-09-14,CUST01183,Monitor,Displays,530.13,1,Germany,Unknown,15
ORD003706,2024-04-23,CUST01001,Monitor,Displays,436.96,3,Poland,Unknown,15
ORD002022,2024-07-25,CUST01023,Laptop,Computers,1029.98,2,Germany,Bank Transfer,0
ORD004021,2024-09-02,CUST01003,Keyboard,Peripherals,99.72,3,Poland,Credit Card,5
ORD006790,2024-07-11,CUST01001,Phone Stand,Accessories,49.73,1,France,Credit Card,0
ORD007672,2024-07-12,CUST01006,Headphones,Audio,120.57,1,USA,Bank Transfer,10
ORD007591,2024-08-31,CUST01002,Webcam,Video,122.73,2,UK,PayPal,5
ORD002659,2024-09-26,CUST01001,Phone Stand,Accessories,38.02,2,Germany,PayPal,10
ORD001131,2024-10-28,CUST01002,USB Hub,Peripherals,33.46,4,Netherlands,PayPal,0
ORD004849,2024-11-30,CUST01003,Keyboard,Peripherals,76.78,2,Germany,Bank Transfer,15
ORD007265,2024-06-06,CUST01002,Phone Stand,Accessories,54.0,2,Germany,PayPal,15
ORD007490,2024-09-01,CUST01005,Mouse,Peripherals,105.4,2,Canada,Credit Card,0
ORD004319,2024-02-01,CUST01001,Keyboard,Peripherals,133.53,1,Germany,Bank Transfer,15
ORD007432,2024-01-28,CUST01106,USB Hub,Peripherals,-2.37,1,Canada,Unknown,0
ORD004145,2024-04-02,CUST01001,Headphones,Audio,148.07,3,Germany,Credit Card,15
ORD001237,2024-02-17,CUST01069,Desk Lamp,Accessories,98.87,1,Netherlands,Credit Card,0
ORD007765,2024-05-01,CUST01002,HDMI Cable,Cables,-25.81,3,UK,PayPal,0
ORD007208,2024-09-17,CUST01001,Laptop,Computers,1094.03,2,Germany,Bank Transfer,5
ORD002283,2024-03-16,CUST01012,Phone Stand,Accessories,26.24,4,Netherlands,Debit Card,0
ORD007964,2024-11-26,CUST01006,USB Hub,Peripherals,-16.41,3,Poland,Debit Card,15
ORD007020,2024-02-25,CUST01001,Desk Lamp,Accessories,112.0,2,Canada,PayPal,5
ORD004094,2024-03-04,CUST01005,Keyboard,Peripherals,155.92,1,UK,Unknown,5
ORD004668,2024-12-16,CUST01002,HDMI Cable,Cables,62.06,2,Poland,Unknown,10
ORD006825,2024-11-26,CUST01010,Mouse,Peripherals,12.28,2,Canada,PayPal,15
ORD000387,2024-11-09,CUST01001,Mouse,Peripherals,54.37,1,Netherlands,Credit Card,0
ORD001629,2024-12-28,CUST01001,HDMI Cable,Cables,62.29,1,USA,PayPal,0
ORD003586,2024-08-23,CUST01001,Mouse,Peripherals,56.43,4,France,Unknown,0
ORD002715,2024-05-25,CUST01002,Desk Lamp,Accessories,64.49,2,USA,Unknown,10
ORD004735,2024-03-25,CUST01216,USB Hub,Peripherals,63.06,2,UK,PayPal,0
ORD005736,2024-09-09,CUST01001,Keyboard,Peripherals,112.42,4,France,PayPal,5
ORD007022,2024-04-13,CUST01001,Monitor,Displays,496.01,4,Netherlands,Unknown,0
ORD003190,2024-05-23,CUST01001,Phone Stand,Accessories,-0.86,1,Netherlands,Bank Transfer,15
ORD004306,2024-03-05,CUST01001,Headphones,Audio,144.51,4,Germany,Debit Card,15
ORD000910,2024-02-21,CUST01002,Laptop,Computers,1055.29,1,Poland,Unknown,0
ORD006068,2024-07-17,CUST01001,HDMI Cable,Cables,-100.0,2,Poland,Debit Card,0
ORD001867,2024-08-03,CUST01018,Keyboard,Peripherals,158.19,4,Poland,Debit Card,10
ORD001843,2024-11-10,CUST01001,Keyboard,Peripherals,138.01,1,UK,Credit Card,0
ORD002498,2024-06-09,CUST01021,Phone Stand,Accessories,-7.02,4,USA,PayPal,0
ORD006570,2024-07-26,CUST01364,Headphones,Audio,160.76,2,Netherlands,Credit Card,0
ORD005207,2024-06-11,CUST01004,Monitor,Displays,447.43,2,Germany,Credit Card,0
ORD006246,2024-07-19,CUST01001,Monitor,Displays,441.16,4,Poland,Credit Card,0
ORD004007,2024-11-19,CUST01002,Desk Lamp,Accessories,77.33,4,Netherlands,Debit Card,10
ORD002703,2024-05-07,CUST01008,Mouse,Peripherals,76.72,4,Canada,PayPal,10
ORD006599,2024-12-07,CUST01007,Webcam,Video,92.29,4,Poland,Unknown,0
ORD000332,2024-06-21,CUST01001,Mouse,Peripherals,27.14,4,Germany,PayPal,5
ORD004715,2024-03-21,CUST01020,Mouse,Peripherals,93.62,1,Netherlands,Credit Card,0
ORD004740,2024-10-19,CUST01003,Mouse,Peripherals,87.67,3,Netherlands,Bank Transfer,0
ORD002460,2024-07-17,CUST01003,Keyboard,Peripherals,127.4,1,USA,Credit Card,0
ORD001775,2024-08-28,CUST01001,Mouse,Peripherals,73.23,4,UK,Credit Card,0
ORD005003,2024-07-14,CUST01001,HDMI Cable,Cables,29.07,4,UK,Bank Transfer,0
ORD005254,2024-01-20,CUST01001,Monitor,Displays,455.85,3,Canada,Debit Card,0
ORD002687,2024-09-04,CUST01001,Phone Stand,Accessories,17.91,1,Germany,Bank Transfer,10
ORD006827,2024-05-13,CUST01011,Monitor,Displays,521.55,4,UK,Debit Card,0
ORD006516,2024-12-30,CUST01009,Desk Lamp,Accessories,101.25,1,UK,PayPal,10
ORD007577,2024-06-01,CUST01002,Keyboard,Peripherals,105.42,1,Canada,Debit Card,0
ORD005904,2024-06-01,CUST01001,USB Hub,Peripherals,55.44,1,UK,Bank Transfer,0
ORD006184,2024-12-08,CUST01007,HDMI Cable,Cables,29.58,1,France,Unknown,5
ORD007740,2024-08-29,CUST01478,Phone Stand,Accessories,31.07,3,USA,Debit Card,5
ORD006207,2024-02-25,CUST01011,Mouse,Peripherals,82.49,3,Poland,Bank Transfer,0
ORD007105,2024-07-07,CUST01204,Mouse,Peripherals,25.97,1,Netherlands,Bank Transfer,0
ORD000174,2024-11-16,CUST01002,Headphones,Audio,90.63,4,Canada,Credit Card,5
ORD003322,2024-09-27,CUST01001,Mouse,Peripherals,18.53,2,UK,Credit Card,5
ORD004669,2024-09-04,CUST01002,Mouse,Peripherals,97.0,4,Germany,Unknown,0
ORD003373,2024-01-12,CUST01130,HDMI Cable,Cables,-29.97,3,Canada,PayPal,0
ORD003312,2024-01-25,CUST01001,Headphones,Audio,109.05,4,Netherlands,PayPal,0
ORD005472,2024-04-17,CUST01004,HDMI Cable,Cables,-100.0,4,UK,Debit Card,0
ORD007479,2024-08-06,CUST01014,Desk Lamp,Accessories,122.07,1,USA,Debit Card,0
ORD007073,2024-06-06,CUST01580,Desk Lamp,Accessories,115.53,3,UK,Credit Card,0
ORD003404,2024-05-11,CUST01003,HDMI Cable,Cables,10.85,4,Netherlands,Credit Card,5
ORD000019,2024-08-04,CUST01001,Keyboard,Peripherals,92.88,3,Germany,Debit Card,0
ORD003692,2024-09-04,CUST01006,Phone Stand,Accessories,9.56,2,France,Credit Card,0
ORD006062,2024-04-21,CUST01061,HDMI Cable,Cables,31.5,3,Germany,Debit Card,15
ORD004097,2024-12-18,CUST01003,Phone Stand,Accessories,24.18,3,France,Unknown,0
ORD003629,2024-04-16,CUST01001,Mouse,Peripherals,80.59,3,Canada,Unknown,0
ORD006355,2024-06-15,CUST01004,Mouse,Peripherals,100.89,2,USA,Credit Card,15
ORD002175,2024-08-26,CUST01001,Headphones,Audio,162.02,4,Netherlands,Debit Card,5
ORD001357,2024-09-18,CUST01006,Keyboard,Peripherals,151.91,2,France,Debit Card,0
ORD004871,2024-03-15,CUST01272,Webcam,Video,104.75,1,Canada,Bank Transfer,0
ORD007275,2024-03-16,CUST01034,Phone Stand,Accessories,71.24,4,Canada,Bank Transfer,0
ORD003113,2024-01-23,CUST01005,HDMI Cable,Cables,-10.35,4,France,Bank Transfer,10
ORD000183,2024-11-24,CUST01121,Laptop,Computers,1057.94,1,Netherlands,Unknown,15
ORD006271,2024-10-28,CUST01001,USB Hub,Peripherals,55.92,3,Canada,Unknown,15
ORD006348,2024-06-16,CUST01001,USB Hub,Peripherals,59.98,2,Germany,Credit Card,0
ORD001813,2024-08-12,CUST01012,HDMI Cable,Cables,44.15,2,Poland,Debit Card,10
ORD005186,2024-10-18,CUST01006,Laptop,Computers,1060.78,1,France,Bank Transfer,0
ORD001801,2024-08-29,CUST01125,Monitor,Displays,498.22,3,Germany,Unknown,0
ORD002430,2024-02-26,CUST01220,Keyboard,Peripherals,136.93,4,Poland,Credit Card,5
ORD006199,2024-05-26,CUST01009,Keyboard,Peripherals,165.26,3,UK,Bank Transfer,5
ORD004946,2024-09-30,CUST01001,Laptop,Computers,1040.08,2,Canada,Unknown,10
ORD006926,2024-06-22,CUST01001,HDMI Cable,Cables,46.43,4,Germany,Bank Transfer,0
ORD007629,2024-01-21,CUST01013,Mouse,Peripherals,10.4,3,Germany,Credit Card,15
ORD005345,2024-07-13,CUST01005,HDMI Cable,Cables,25.86,1,France,Credit Card,0
ORD007646,2024-10-01,CUST01016,Phone Stand,Accessories,73.55,1,Germany,Unknown,0
ORD001160,2024-04-14,CUST01001,Mouse,Peripherals,88.79,4,UK,Debit Card,0
ORD001214,2024-12-10,CUST01001,HDMI Cable,Cables,-0.92,3,USA,Debit Card,0
ORD001326,2024-08-25,CUST01039,Keyboard,Peripherals,138.11,1,Netherlands,Bank Transfer,0
ORD007262,2024-12-17,CUST01001,HDMI Cable,Cables,13.23,2,France,Debit Card,15
ORD001456,2024-01-18,CUST01055,Keyboard,Peripherals,129.67,4,UK,PayPal,0
ORD004709,2024-06-07,CUST01002,Mouse,Peripherals,95.89,3,Germany,Credit Card,10
ORD006143,2024-01-19,CUST01001,Keyboard,Peripherals,80.85,2,Poland,PayPal,0
ORD001645,2024-02-01,CUST01001,Mouse,Peripherals,56.67,2,Canada,Credit Card,0
ORD002141,2024-05-02,CUST01009,Keyboard,Peripherals,120.75,4,Netherlands,Debit Card,0
ORD004537,2024-01-06,CUST01173,Keyboard,Peripherals,99.47,3,UK,Credit Card,0
ORD004458,2024-02-27,CUST01001,Monitor,Displays,469.85,1,USA,PayPal,0
ORD006482,2024-04-19,CUST01001,Phone Stand,Accessories,60.45,4,Germany,PayPal,0
ORD004379,2024-02-05,CUST01011,Phone Stand,Accessories,31.91,1,UK,PayPal,15
ORD000730,2024-05-17,CUST01001,Keyboard,Peripherals,93.83,2,Netherlands,PayPal,0
ORD001937,2024-06-09,CUST01013,Laptop,Computers,1035.41,2,UK,Debit Card,0
ORD003794,2024-12-25,CUST01417,Headphones,Audio,146.75,3,Canada,Unknown,0
ORD007484,2024-07-26,CUST01003,Webcam,Video,32.59,4,France,Bank Transfer,0
ORD006919,2024-09-11,CUST01001,Phone Stand,Accessories,-100.0,4,USA,Bank Transfer,0
ORD005729,2024-01-15,CUST01001,Phone Stand,Accessories,-2.87,4,France,PayPal,0
ORD001111,2024-11-20,CUST01023,Mouse,Peripherals,60.47,3,Netherlands,Debit Card,10
ORD006519,2024-05-13,CUST01001,HDMI Cable,Cables,65.21,1,Poland,Credit Card,5
ORD002999,2024-09-03,CUST01538,Headphones,Audio,169.21,4,Poland,Unknown,0
ORD002395,2024-09-04,CUST01702,Webcam,Video,66.78,3,Poland,Debit Card,10
ORD001186,2024-11-14,CUST01001,Monitor,Displays,478.46,2,Poland,Debit Card,0
ORD002008,2024-11-24,CUST01004,Mouse,Peripherals,38.38,3,France,Unknown,0
ORD000194,2024-11-23,CUST01001,Monitor,Displays,474.61,3,Canada,Credit Card,0
ORD006413,2024-01-22,CUST01001,Desk Lamp,Accessories,117.02,2,Poland,Unknown,10
ORD000579,2024-02-16,CUST01002,Headphones,Audio,147.45,3,France,Credit Card,10
ORD000772,2024-07-17,CUST01084,Desk Lamp,Accessories,117.68,2,Netherlands,Unknown,0
ORD002396,2024-08-09,CUST01001,HDMI Cable,Cables,-29.74,1,Netherlands,Credit Card,5
ORD007940,2024-04-11,CUST01001,Phone Stand,Accessories,19.1,4,Germany,Debit Card,0
ORD001847,2024-10-02,CUST01002,Headphones,Audio,147.8,4,UK,Unknown,0
ORD006712,2024-01-28,CUST01001,Monitor,Displays,484.3,3,Netherlands,Bank Transfer,5
ORD004275,2024-07-20,CUST01008,Webcam,Video,81.51,4,France,PayPal,10
ORD003741,2024-11-22,CUST01004,Laptop,Computers,1055.31,1,Netherlands,Credit Card,10
ORD004601,2024-05-03,CUST01001,USB Hub,Peripherals,34.86,4,Germany,Debit Card,0
ORD005334,2024-02-28,CUST01001,USB Hub,Peripherals,35.45,2,Germany,Bank Transfer,0
ORD002074,2024-11-27,CUST01003,Monitor,Displays,437.66,1,Canada,Debit Card,10
ORD001897,2024-12-15,CUST01017,Monitor,Displays,523.88,1,Canada,PayPal,15
ORD005910,2024-08-01,CUST01002,Keyboard,Peripherals,125.95,3,Canada,Credit Card,15
ORD003660,2024-06-12,CUST01009,Phone Stand,Accessories,-11.37,3,Canada,Bank Transfer,0
ORD002380,2024-09-08,CUST01005,Mouse,Peripherals,62.46,2,France,Credit Card,0
ORD001448,2024-09-03,CUST01002,Phone Stand,Accessories,58.91,4,Netherlands,Unknown,0
ORD000343,2024-08-28,CUST01001,Phone Stand,Accessories,-19.73,3,Poland,Unknown,0
ORD007076,2024-01-07,CUST01002,Mouse,Peripherals,62.33,1,UK,Bank Transfer,10
ORD002528,2024-02-22,CUST01001,Monitor,Displays,533.2,2,Canada,Debit Card,5
ORD000728,2024-10-25,CUST01022,Laptop,Computers,1043.88,3,UK,PayPal,0
ORD004578,2024-02-17,CUST01001,Headphones,Audio,97.09,1,Canada,PayPal,10
ORD000977,2024-09-08,CUST01001,Keyboard,Peripherals,96.4,3,UK,Debit Card,0
ORD005663,2024-08-21,CUST01002,Webcam,Video,26.15,2,Germany,Credit Card,10
ORD003517,2024-12-21,CUST01003,Laptop,Computers,1063.32,3,USA,Debit Card,0
ORD005248,2024-07-19,CUST01033,Headphones,Audio,108.21,2,UK,Debit Card,0
ORD007694,2024-05-09,CUST01002,Webcam,Video,31.03,2,France,Bank Transfer,0
ORD003941,2024-01-09,CUST01001,Keyboard,Peripherals,167.21,4,Netherlands,PayPal,0
ORD001300,2024-10-24,CUST01001,Headphones,Audio,100.46,1,UK,PayPal,15
ORD007366,2024-01-29,CUST01001,Laptop,Computers,1077.99,2,Poland,Credit Card,5
ORD000661,2024-03-04,CUST01002,Webcam,Video,66.51,3,Germany,Unknown,15
ORD001493,2024-01-10,CUST01002,Laptop,Computers,1064.33,3,UK,Unknown,0
ORD005406,2024-05-20,CUST01002,USB Hub,Peripherals,67.19,2,UK,Debit Card,0
